taglank,plats,plandatumtid,train_type
202404108449,Skövde c,2024-04-10 20:34:00,GT
202404108449,Väring,2024-04-10 20:43:00,GT
202404108449,Moholm,2024-04-10 20:51:00,GT
202404108449,Töreboda,2024-04-10 20:58:00,GT
202404108449,Slätte,2024-04-10 21:03:00,GT
202404108449,Älgarås,2024-04-10 21:07:00,GT
202404108449,Gårdsjö,2024-04-10 21:13:00,GT
202404108449,Gårdsjö,2024-04-10 21:20:00,GT
202404108449,Finnerödja,2024-04-10 21:27:00,GT
202404108449,Laxå,2024-04-10 21:38:00,GT
202404108449,Laxå,2024-04-10 21:50:00,GT
202404108455,Olskroken,2024-04-10 22:55:00,GT
202404108455,Göteborg Kville,2024-04-10 23:02:00,GT
202404108455,Göteborg Kville,2024-04-10 23:27:00,GT
202404108457,Göteborg Kville,2024-04-10 15:30:00,GT
202404108457,Göteborg Kville,2024-04-10 16:00:00,GT
202404108457,Olskroken,2024-04-10 16:06:00,GT
202404108494,Katrineholms c,2024-04-10 08:20:00,GT
202404108499,Katrineholms c,2024-04-10 22:42:00,GT
202404108532,Falköpings c,2024-04-10 22:21:00,GT
20240410870,Laxå,2024-04-10 08:27:00,GT
20240410870,Laxå,2024-04-10 08:38:00,GT
20240410870,Linddalen,2024-04-10 08:42:00,GT
20240410870,Vretstorp,2024-04-10 08:46:00,GT
20240410870,Östansjö,2024-04-10 08:50:00,GT
20240410870,Tälle,2024-04-10 08:51:00,GT
20240410870,Hallsbergs rangerbangård,2024-04-10 08:53:00,GT
20240410870,Hallsbergs rangerbangård,2024-04-10 09:30:00,GT
20240410870,Hallsbergs pbg,2024-04-10 09:36:00,GT
20240410871,Hallsbergs pbg,2024-04-10 08:25:00,GT
20240410871,Hallsbergs pbg,2024-04-10 08:25:00,GT
20240410871,Hallsbergs rangerbangård,2024-04-10 08:27:00,GT
20240410871,Tälle,2024-04-10 08:29:00,GT
20240410871,Östansjö,2024-04-10 08:31:00,GT
20240410871,Vretstorp,2024-04-10 08:36:00,GT
20240410871,Linddalen,2024-04-10 08:39:00,GT
20240410871,Laxå,2024-04-10 08:45:00,GT
202404108829,Katrineholms c,2024-04-10 11:52:00,GT
202404108834,Katrineholms c,2024-04-11 00:07:00,GT
202404108856,Hallsbergs pbg,2024-04-10 16:08:00,GT
202404108856,Hallsbergs rangerbangård,2024-04-10 16:10:00,GT
202404108856,Tälle,2024-04-10 16:12:00,GT
202404108856,Östansjö,2024-04-10 16:14:00,GT
202404108856,Vretstorp,2024-04-10 16:19:00,GT
202404108856,Linddalen,2024-04-10 16:22:00,GT
202404108856,Laxå,2024-04-10 16:27:00,GT
202404109076,Laxå,2024-04-10 21:07:00,GT
202404109076,Linddalen,2024-04-10 21:11:00,GT
202404109076,Vretstorp,2024-04-10 21:15:00,GT
202404109076,Östansjö,2024-04-10 21:19:00,GT
202404109076,Tälle,2024-04-10 21:21:00,GT
202404109076,Hallsbergs rangerbangård,2024-04-10 21:24:00,GT
20240410913,Laxå,2024-04-10 13:07:00,GT
20240410913,Linddalen,2024-04-10 13:11:00,GT
20240410913,Vretstorp,2024-04-10 13:15:00,GT
20240410913,Östansjö,2024-04-10 13:20:00,GT
20240410913,Tälle,2024-04-10 13:22:00,GT
20240410913,Hallsbergs rangerbangård,2024-04-10 13:26:00,GT
20240410913,Hallsbergs pbg,2024-04-10 13:28:00,GT
202404109366,Göteborg Sävenäs,2024-04-10 08:41:00,GT
202404109367,Olskroken,2024-04-10 17:11:00,GT
202404109367,Göteborg Sävenäs,2024-04-10 17:12:00,GT
202404109564,Göteborg Skandiahamnen,2024-04-10 11:56:00,GT
202404109564,Pölsebo,2024-04-10 12:03:00,GT
202404109564,Göteborg Lindholmen,2024-04-10 12:05:00,GT
202404109564,Göteborg Kville,2024-04-10 12:11:00,GT
202404109564,Göteborg Kville,2024-04-10 12:32:00,GT
202404109564,Olskroken,2024-04-10 12:37:00,GT
202404109564,Göteborg Sävenäs,2024-04-10 12:39:00,GT
202404109579,Göteborg Sävenäs,2024-04-10 07:51:00,GT
202404109579,Olskroken,2024-04-10 07:54:00,GT
202404109579,Göteborg Kville,2024-04-10 08:00:00,GT
20240410969,Göteborg Kville,2024-04-10 20:33:00,GT
20240410969,Göteborg Kville,2024-04-10 20:43:00,GT
20240410969,Göteborg Lindholmen,2024-04-10 20:48:00,GT
20240410969,Pölsebo,2024-04-10 20:52:00,GT
20240410969,Göteborg Skandiahamnen,2024-04-10 20:59:00,GT
20240410974,Laxå,2024-04-10 07:37:00,GT
20240410974,Laxå,2024-04-10 07:44:00,GT
20240410974,Linddalen,2024-04-10 07:51:00,GT
20240410974,Vretstorp,2024-04-10 07:55:00,GT
20240410974,Östansjö,2024-04-10 08:00:00,GT
20240410974,Tälle,2024-04-10 08:02:00,GT
20240410974,Hallsbergs rangerbangård,2024-04-10 08:06:00,GT
20240410974,Hallsbergs rangerbangård,2024-04-10 08:38:00,GT
202404114119,Falköpings c,2024-04-11 04:00:00,GT
202404117619,Hallsbergs rangerbangård,2024-04-11 02:33:00,GT
202404117619,Hallsbergs pbg,2024-04-11 02:36:00,GT
202404117619,Pålsboda,2024-04-11 02:49:00,GT
202404117619,Kilsmo,2024-04-11 02:58:00,GT
202404117619,Högsjö,2024-04-11 03:06:00,GT
202404117619,Vingåker,2024-04-11 03:14:00,GT
202404117619,Baggetorp,2024-04-11 03:23:00,GT
202404117619,Katrineholms c,2024-04-11 03:31:00,GT
202404117619,Katrineholms c,2024-04-11 03:31:00,GT
202404117633,Hallsbergs rangerbangård,2024-04-11 02:16:00,GT
202404117679,Göteborg Kville,2024-04-11 04:37:00,GT
202404117679,Olskroken,2024-04-11 04:43:00,GT
202404117696,Hallsbergs rangerbangård,2024-04-11 00:32:00,GT
202404117696,Hallsbergs pbg,2024-04-11 00:35:00,GT
202404117776,Hallsbergs rangerbangård,2024-04-11 04:21:00,GT
202404117776,Hallsbergs pbg,2024-04-11 04:23:00,GT
202404117776,Pålsboda,2024-04-11 04:34:00,GT
202404117776,Kilsmo,2024-04-11 04:42:00,GT
202404117776,Högsjö,2024-04-11 04:48:00,GT
202404117776,Vingåker,2024-04-11 04:55:00,GT
202404117821,Sävedalen,2024-04-11 02:30:00,GT
202404117821,Partille,2024-04-11 02:32:00,GT
202404117821,Jonsered Västra,2024-04-11 02:35:00,GT
202404117821,Jonsered östra,2024-04-11 02:36:00,GT
202404117821,Aspen,2024-04-11 02:39:00,GT
202404117821,Aspedalen,2024-04-11 02:40:00,GT
202404117821,Lerum,2024-04-11 02:41:00,GT
202404117821,Stenkullen,2024-04-11 02:44:00,GT
202404117821,Floda,2024-04-11 02:46:00,GT
202404117821,Norsesund västra,2024-04-11 02:50:00,GT
202404117821,Norsesund,2024-04-11 02:51:00,GT
202404117821,Västra Bodarna,2024-04-11 02:53:00,GT
202404117821,Bryngenäs,2024-04-11 02:54:00,GT
202404117821,Alingsås,2024-04-11 02:57:00,GT
202404117821,Algutsgården,2024-04-11 03:04:00,GT
202404117821,Vårgårda,2024-04-11 03:11:00,GT
202404117821,Herrljunga västra,2024-04-11 03:17:00,GT
202404117821,Herrljunga central,2024-04-11 03:19:00,GT
202404117821,Källeryd,2024-04-11 03:26:00,GT
202404117821,Floby,2024-04-11 03:32:00,GT
202404117821,Falköpings c,2024-04-11 03:42:00,GT
202404117821,Falköpings c,2024-04-11 04:07:00,GT
202404117828,Göteborg Sävenäs,2024-04-11 04:55:00,GT
202404117828,Olskroken,2024-04-11 04:57:00,GT
202404117828,Göteborg Kville,2024-04-11 05:00:00,GT
202404117857,Göteborg Sävenäs,2024-04-11 03:52:00,GT
202404117857,Olskroken,2024-04-11 03:55:00,GT
202404117857,Göteborg Kville,2024-04-11 04:00:00,GT
202404117857,Göteborg Kville,2024-04-11 04:25:00,GT
202404117857,Olskroken,2024-04-11 04:31:00,GT
202404117915,Hallsbergs rangerbangård,2024-04-11 04:56:00,GT
202404117915,Hallsbergs pbg,2024-04-11 04:58:00,GT
202404117959,Göteborg Kville,2024-04-11 01:20:00,GT
202404117959,Göteborg Sävenäs,2024-04-11 01:25:00,GT
202404117959,Sävedalen,2024-04-11 01:29:00,GT
202404117959,Partille,2024-04-11 01:32:00,GT
202404117959,Jonsered Västra,2024-04-11 01:36:00,GT
202404117959,Jonsered östra,2024-04-11 01:37:00,GT
202404117959,Aspen,2024-04-11 01:39:00,GT
202404117959,Aspedalen,2024-04-11 01:40:00,GT
202404117959,Lerum,2024-04-11 01:41:00,GT
202404117959,Stenkullen,2024-04-11 01:45:00,GT
202404117959,Floda,2024-04-11 01:47:00,GT
202404117959,Norsesund västra,2024-04-11 01:52:00,GT
202404117959,Norsesund,2024-04-11 01:52:00,GT
202404117959,Västra Bodarna,2024-04-11 01:55:00,GT
202404117959,Bryngenäs,2024-04-11 01:56:00,GT
202404117959,Alingsås,2024-04-11 02:00:00,GT
202404117959,Algutsgården,2024-04-11 02:08:00,GT
202404117959,Vårgårda,2024-04-11 02:16:00,GT
202404117959,Herrljunga västra,2024-04-11 02:24:00,GT
202404117959,Herrljunga central,2024-04-11 02:26:00,GT
202404117959,Källeryd,2024-04-11 02:35:00,GT
202404117959,Floby,2024-04-11 02:42:00,GT
202404117959,Falköpings c,2024-04-11 02:54:00,GT
202404117959,Falköpings c,2024-04-11 03:19:00,GT
202404117998,Hallsbergs rangerbangård,2024-04-11 04:10:00,GT
202404117998,Hallsbergs pbg,2024-04-11 04:14:00,GT
202404117998,Hallsbergs pbg,2024-04-11 04:17:00,GT
202404117998,Pålsboda,2024-04-11 04:29:00,GT
202404117998,Kilsmo,2024-04-11 04:36:00,GT
202404117998,Högsjö,2024-04-11 04:43:00,GT
202404117998,Vingåker,2024-04-11 04:49:00,GT
202404117998,Baggetorp,2024-04-11 04:56:00,GT
202404118001,Hallsbergs rangerbangård,2024-04-11 03:03:00,GT
202404118001,Hallsbergs pbg,2024-04-11 03:06:00,GT
202404118010,Hallsbergs rangerbangård,2024-04-11 02:30:00,GT
202404118083,Göteborg Sävenäs,2024-04-11 00:42:00,GT
202404118083,Olskroken,2024-04-11 00:45:00,GT
202404118083,Göteborg Kville,2024-04-11 00:50:00,GT
202404118083,Göteborg Kville,2024-04-11 01:15:00,GT
202404118083,Olskroken,2024-04-11 01:20:00,GT
202404118103,Hallsbergs rangerbangård,2024-04-11 02:33:00,GT
202404118103,Tälle,2024-04-11 02:40:00,GT
202404118103,Östansjö,2024-04-11 02:42:00,GT
202404118103,Vretstorp,2024-04-11 02:47:00,GT
202404118103,Linddalen,2024-04-11 02:50:00,GT
202404118103,Laxå,2024-04-11 02:56:00,GT
202404118103,Finnerödja,2024-04-11 03:04:00,GT
202404118103,Gårdsjö,2024-04-11 03:10:00,GT
202404118103,Älgarås,2024-04-11 03:16:00,GT
202404118103,Slätte,2024-04-11 03:19:00,GT
202404118103,Töreboda,2024-04-11 03:24:00,GT
202404118103,Moholm,2024-04-11 03:32:00,GT
202404118103,Väring,2024-04-11 03:39:00,GT
202404118103,Skövde c,2024-04-11 03:48:00,GT
202404118103,Regumatorp,2024-04-11 03:55:00,GT
202404118103,Stenstorp,2024-04-11 04:00:00,GT
202404118103,Falköpings norra,2024-04-11 04:08:00,GT
202404118103,Falköpings c,2024-04-11 04:11:00,GT
202404118103,Falköpings c,2024-04-11 04:14:00,GT
202404118103,Floby,2024-04-11 04:25:00,GT
202404118103,Källeryd,2024-04-11 04:30:00,GT
202404118103,Herrljunga central,2024-04-11 04:38:00,GT
202404118103,Herrljunga västra,2024-04-11 04:40:00,GT
202404118103,Vårgårda,2024-04-11 04:46:00,GT
202404118103,Algutsgården,2024-04-11 04:53:00,GT
202404118103,Alingsås,2024-04-11 05:00:00,GT
20240411813,Falköpings c,2024-04-11 04:59:00,GT
202404118146,Hallsbergs rangerbangård,2024-04-11 04:32:00,GT
202404118146,Hallsbergs pbg,2024-04-11 04:34:00,GT
202404118155,Hallsbergs rangerbangård,2024-04-11 04:08:00,GT
202404118155,Tälle,2024-04-11 04:16:00,GT
202404118155,Östansjö,2024-04-11 04:19:00,GT
202404118155,Vretstorp,2024-04-11 04:25:00,GT
202404118155,Linddalen,2024-04-11 04:28:00,GT
202404118155,Laxå,2024-04-11 04:34:00,GT
202404118245,Göteborg Kville,2024-04-11 01:50:00,GT
202404118249,Hallsbergs rangerbangård,2024-04-11 04:37:00,GT
202404118249,Hallsbergs pbg,2024-04-11 04:39:00,GT
202404118249,Pålsboda,2024-04-11 04:51:00,GT
202404118249,Kilsmo,2024-04-11 04:58:00,GT
202404118336,Göteborg Sävenäs,2024-04-11 03:44:00,GT
202404118336,Olskroken,2024-04-11 03:46:00,GT
202404118336,Göteborg Kville,2024-04-11 03:52:00,GT
202404118336,Göteborg Lindholmen,2024-04-11 03:57:00,GT
202404118336,Pölsebo,2024-04-11 04:00:00,GT
202404118336,Göteborg Skandiahamnen,2024-04-11 04:05:00,GT
202404118412,Hallsbergs rangerbangård,2024-04-11 04:36:00,GT
202404118412,Tälle,2024-04-11 04:45:00,GT
202404118412,Östansjö,2024-04-11 04:48:00,GT
202404118412,Vretstorp,2024-04-11 04:54:00,GT
202404118412,Linddalen,2024-04-11 04:58:00,GT
202404118453,Laxå,2024-04-11 03:08:00,GT
202404118453,Laxå,2024-04-11 03:08:00,GT
202404118453,Finnerödja,2024-04-11 03:17:00,GT
202404118453,Gårdsjö,2024-04-11 03:22:00,GT
202404118453,Älgarås,2024-04-11 03:27:00,GT
202404118453,Slätte,2024-04-11 03:31:00,GT
202404118453,Töreboda,2024-04-11 03:36:00,GT
202404118453,Moholm,2024-04-11 03:43:00,GT
202404118453,Väring,2024-04-11 03:51:00,GT
202404118453,Skövde c,2024-04-11 04:00:00,GT
202404118453,Regumatorp,2024-04-11 04:06:00,GT
202404118453,Stenstorp,2024-04-11 04:10:00,GT
202404118453,Falköpings norra,2024-04-11 04:18:00,GT
202404118453,Falköpings c,2024-04-11 04:20:00,GT
202404118506,Falköpings c,2024-04-11 04:38:00,GT
202404119072,Hallsbergs rangerbangård,2024-04-11 02:12:00,GT
202404119072,Tälle,2024-04-11 02:18:00,GT
202404119072,Östansjö,2024-04-11 02:20:00,GT
202404119072,Vretstorp,2024-04-11 02:25:00,GT
202404119072,Linddalen,2024-04-11 02:28:00,GT
202404119072,Laxå,2024-04-11 02:34:00,GT
20240411954,Göteborg Skandiahamnen,2024-04-11 02:40:00,GT
20240411954,Pölsebo,2024-04-11 02:49:00,GT
20240411954,Göteborg Lindholmen,2024-04-11 02:52:00,GT
20240411954,Göteborg Kville,2024-04-11 02:57:00,GT
116-00 MÄLAB,Hallsbergs pbg,2024-04-10 05:53:00,RST
116-00 MÄLAB,Vingåker,2024-04-10 06:13:00,RST
116-00 MÄLAB,Katrineholms c,2024-04-10 06:25:00,RST
116-00 MÄLAB,Flen,2024-04-10 06:36:00,RST
116-00 MÄLAB,Gnesta,2024-04-10 06:59:00,RST
117-00 MÄLAB,Gnesta,2024-04-10 16:12:00,RST
117-00 MÄLAB,Flen,2024-04-10 16:33:00,RST
117-00 MÄLAB,Katrineholms c,2024-04-10 16:44:00,RST
117-00 MÄLAB,Vingåker,2024-04-10 16:59:00,RST
117-00 MÄLAB,Hallsbergs pbg,2024-04-10 17:17:00,RST
118-00 MÄLAB,Hallsbergs pbg,2024-04-10 05:23:00,RST
118-00 MÄLAB,Vingåker,2024-04-10 05:43:00,RST
118-00 MÄLAB,Katrineholms c,2024-04-10 05:55:00,RST
118-00 MÄLAB,Flen,2024-04-10 06:06:00,RST
118-00 MÄLAB,Gnesta,2024-04-10 06:29:00,RST
119-00 MÄLAB,Katrineholms c,2024-04-10 06:16:00,RST
119-00 MÄLAB,Vingåker,2024-04-10 06:27:00,RST
119-00 MÄLAB,Hallsbergs pbg,2024-04-10 06:46:00,RST
120-00 MÄLAB,Hallsbergs pbg,2024-04-10 06:23:00,RST
120-00 MÄLAB,Vingåker,2024-04-10 06:43:00,RST
120-00 MÄLAB,Katrineholms c,2024-04-10 06:55:00,RST
120-00 MÄLAB,Flen,2024-04-10 07:06:00,RST
120-00 MÄLAB,Gnesta,2024-04-10 07:29:00,RST
121-00 MÄLAB,Gnesta,2024-04-10 07:16:00,RST
121-00 MÄLAB,Flen,2024-04-10 07:37:00,RST
121-00 MÄLAB,Katrineholms c,2024-04-10 07:49:00,RST
121-00 MÄLAB,Vingåker,2024-04-10 08:00:00,RST
121-00 MÄLAB,Hallsbergs pbg,2024-04-10 08:18:00,RST
122-00 MÄLAB,Hallsbergs pbg,2024-04-10 07:25:00,RST
122-00 MÄLAB,Vingåker,2024-04-10 07:45:00,RST
122-00 MÄLAB,Katrineholms c,2024-04-10 07:57:00,RST
122-00 MÄLAB,Flen,2024-04-10 08:13:00,RST
122-00 MÄLAB,Gnesta,2024-04-10 08:35:00,RST
123-00 MÄLAB,Gnesta,2024-04-10 08:27:00,RST
123-00 MÄLAB,Flen,2024-04-10 08:48:00,RST
123-00 MÄLAB,Katrineholms c,2024-04-10 09:03:00,RST
123-00 MÄLAB,Vingåker,2024-04-10 09:15:00,RST
123-00 MÄLAB,Hallsbergs pbg,2024-04-10 09:33:00,RST
124-00 MÄLAB,Hallsbergs pbg,2024-04-10 08:38:00,RST
124-00 MÄLAB,Vingåker,2024-04-10 09:04:00,RST
124-00 MÄLAB,Katrineholms c,2024-04-10 09:17:00,RST
124-00 MÄLAB,Flen,2024-04-10 09:29:00,RST
124-00 MÄLAB,Gnesta,2024-04-10 09:53:00,RST
125-00 MÄLAB,Gnesta,2024-04-10 09:38:00,RST
125-00 MÄLAB,Flen,2024-04-10 09:59:00,RST
125-00 MÄLAB,Katrineholms c,2024-04-10 10:10:00,RST
125-00 MÄLAB,Vingåker,2024-04-10 10:21:00,RST
128-00 MÄLAB,Vingåker,2024-04-10 10:43:00,RST
128-00 MÄLAB,Katrineholms c,2024-04-10 10:55:00,RST
128-00 MÄLAB,Flen,2024-04-10 11:06:00,RST
128-00 MÄLAB,Gnesta,2024-04-10 11:29:00,RST
129-00 MÄLAB,Gnesta,2024-04-10 11:34:00,RST
129-00 MÄLAB,Flen,2024-04-10 11:55:00,RST
129-00 MÄLAB,Katrineholms c,2024-04-10 12:07:00,RST
129-00 MÄLAB,Vingåker,2024-04-10 12:18:00,RST
129-00 MÄLAB,Hallsbergs pbg,2024-04-10 12:36:00,RST
132-00 MÄLAB,Hallsbergs pbg,2024-04-10 12:23:00,RST
132-00 MÄLAB,Vingåker,2024-04-10 12:43:00,RST
132-00 MÄLAB,Katrineholms c,2024-04-10 12:55:00,RST
132-00 MÄLAB,Flen,2024-04-10 13:07:00,RST
132-00 MÄLAB,Gnesta,2024-04-10 13:29:00,RST
133-00 MÄLAB,Gnesta,2024-04-10 13:34:00,RST
133-00 MÄLAB,Flen,2024-04-10 13:55:00,RST
133-00 MÄLAB,Katrineholms c,2024-04-10 14:12:00,RST
133-00 MÄLAB,Vingåker,2024-04-10 14:24:00,RST
133-00 MÄLAB,Hallsbergs pbg,2024-04-10 14:43:00,RST
13506-01 V ASTTRAF,Partille,2024-04-10 16:22:00,RST
13506-01 V ASTTRAF,Aspedalen,2024-04-10 16:28:00,RST
13506-01 V ASTTRAF,Lerum,2024-04-10 16:30:00,RST
13506-01 V ASTTRAF,Stenkullen,2024-04-10 16:34:00,RST
13506-01 V ASTTRAF,Floda,2024-04-10 16:38:00,RST
13577-01 V ASTTRAF,Floda,2024-04-10 08:25:00,RST
13577-01 V ASTTRAF,Lerum,2024-04-10 08:31:00,RST
13577-01 V ASTTRAF,Aspedalen,2024-04-10 08:32:00,RST
13577-01 V ASTTRAF,Partille,2024-04-10 08:38:00,RST
136-00 MÄLAB,Hallsbergs pbg,2024-04-10 14:21:00,RST
136-00 MÄLAB,Vingåker,2024-04-10 14:41:00,RST
136-00 MÄLAB,Katrineholms c,2024-04-10 14:53:00,RST
136-00 MÄLAB,Flen,2024-04-10 15:04:00,RST
136-00 MÄLAB,Gnesta,2024-04-10 15:26:00,RST
137-00 MÄLAB,Gnesta,2024-04-10 15:34:00,RST
137-00 MÄLAB,Flen,2024-04-10 15:55:00,RST
137-00 MÄLAB,Katrineholms c,2024-04-10 16:07:00,RST
137-00 MÄLAB,Vingåker,2024-04-10 16:18:00,RST
137-00 MÄLAB,Hallsbergs pbg,2024-04-10 16:36:00,RST
138-00 MÄLAB,Hallsbergs pbg,2024-04-10 15:23:00,RST
138-00 MÄLAB,Vingåker,2024-04-10 15:43:00,RST
138-00 MÄLAB,Katrineholms c,2024-04-10 15:55:00,RST
138-00 MÄLAB,Flen,2024-04-10 16:06:00,RST
138-00 MÄLAB,Gnesta,2024-04-10 16:29:00,RST
139-00 MÄLAB,Gnesta,2024-04-10 16:37:00,RST
139-00 MÄLAB,Flen,2024-04-10 16:58:00,RST
139-00 MÄLAB,Katrineholms c,2024-04-10 17:10:00,RST
139-00 MÄLAB,Vingåker,2024-04-10 17:21:00,RST
139-00 MÄLAB,Hallsbergs pbg,2024-04-10 17:44:00,RST
140-00 MÄLAB,Hallsbergs pbg,2024-04-10 16:23:00,RST
140-00 MÄLAB,Vingåker,2024-04-10 16:43:00,RST
140-00 MÄLAB,Katrineholms c,2024-04-10 16:55:00,RST
140-00 MÄLAB,Flen,2024-04-10 17:08:00,RST
140-00 MÄLAB,Gnesta,2024-04-10 17:29:00,RST
141-00 MÄLAB,Gnesta,2024-04-10 17:39:00,RST
141-00 MÄLAB,Flen,2024-04-10 18:00:00,RST
141-00 MÄLAB,Katrineholms c,2024-04-10 18:12:00,RST
141-00 MÄLAB,Vingåker,2024-04-10 18:23:00,RST
141-00 MÄLAB,Hallsbergs pbg,2024-04-10 18:44:00,RST
142-00 MÄLAB,Hallsbergs pbg,2024-04-10 17:23:00,RST
142-00 MÄLAB,Vingåker,2024-04-10 17:43:00,RST
142-00 MÄLAB,Katrineholms c,2024-04-10 17:55:00,RST
142-00 MÄLAB,Flen,2024-04-10 18:06:00,RST
142-00 MÄLAB,Gnesta,2024-04-10 18:28:00,RST
143-00 MÄLAB,Gnesta,2024-04-10 18:31:00,RST
143-00 MÄLAB,Flen,2024-04-10 18:52:00,RST
143-00 MÄLAB,Katrineholms c,2024-04-10 19:04:00,RST
143-00 MÄLAB,Vingåker,2024-04-10 19:15:00,RST
143-00 MÄLAB,Hallsbergs pbg,2024-04-10 19:33:00,RST
144-00 MÄLAB,Hallsbergs pbg,2024-04-10 18:23:00,RST
144-00 MÄLAB,Vingåker,2024-04-10 18:43:00,RST
144-00 MÄLAB,Katrineholms c,2024-04-10 18:58:00,RST
144-00 MÄLAB,Flen,2024-04-10 19:12:00,RST
144-00 MÄLAB,Gnesta,2024-04-10 19:33:00,RST
145-00 MÄLAB,Gnesta,2024-04-10 19:34:00,RST
145-00 MÄLAB,Flen,2024-04-10 19:55:00,RST
145-00 MÄLAB,Katrineholms c,2024-04-10 20:07:00,RST
145-00 MÄLAB,Vingåker,2024-04-10 20:18:00,RST
145-00 MÄLAB,Hallsbergs pbg,2024-04-10 20:36:00,RST
153-01 SJ,Skövde c,2024-04-10 05:58:00,RST
153-01 SJ,Falköpings c,2024-04-10 06:14:00,RST
153-01 SJ,Floby,2024-04-10 06:22:00,RST
153-01 SJ,Herrljunga central,2024-04-10 06:34:00,RST
153-01 SJ,Vårgårda,2024-04-10 06:42:00,RST
153-01 SJ,Alingsås,2024-04-10 06:54:00,RST
157-01 SJ,Hallsbergs pbg,2024-04-10 06:53:00,RST
157-01 SJ,Laxå,2024-04-10 07:07:00,RST
157-01 SJ,Töreboda,2024-04-10 07:26:00,RST
157-01 SJ,Skövde c,2024-04-10 07:42:00,RST
157-01 SJ,Falköpings c,2024-04-10 07:58:00,RST
157-01 SJ,Herrljunga central,2024-04-10 08:14:00,RST
157-01 SJ,Vårgårda,2024-04-10 08:22:00,RST
157-01 SJ,Alingsås,2024-04-10 08:33:00,RST
159-01 SJ,Hallsbergs pbg,2024-04-10 07:53:00,RST
159-01 SJ,Laxå,2024-04-10 08:07:00,RST
159-01 SJ,Töreboda,2024-04-10 08:26:00,RST
159-01 SJ,Skövde c,2024-04-10 08:42:00,RST
159-01 SJ,Falköpings c,2024-04-10 08:58:00,RST
159-01 SJ,Herrljunga central,2024-04-10 09:14:00,RST
159-01 SJ,Vårgårda,2024-04-10 09:22:00,RST
159-01 SJ,Alingsås,2024-04-10 09:33:00,RST
161-01 SJ,Hallsbergs pbg,2024-04-10 08:53:00,RST
161-01 SJ,Laxå,2024-04-10 09:07:00,RST
161-01 SJ,Töreboda,2024-04-10 09:26:00,RST
161-01 SJ,Skövde c,2024-04-10 09:42:00,RST
161-01 SJ,Falköpings c,2024-04-10 09:58:00,RST
161-01 SJ,Herrljunga central,2024-04-10 10:14:00,RST
161-01 SJ,Vårgårda,2024-04-10 10:22:00,RST
161-01 SJ,Alingsås,2024-04-10 10:33:00,RST
163-02 SJ,Hallsbergs pbg,2024-04-10 09:53:00,RST
163-02 SJ,Laxå,2024-04-10 10:07:00,RST
163-02 SJ,Töreboda,2024-04-10 10:26:00,RST
163-02 SJ,Skövde c,2024-04-10 10:42:00,RST
163-02 SJ,Falköpings c,2024-04-10 10:58:00,RST
163-02 SJ,Herrljunga central,2024-04-10 11:14:00,RST
163-02 SJ,Vårgårda,2024-04-10 11:22:00,RST
163-02 SJ,Alingsås,2024-04-10 11:33:00,RST
164-03 SJ,Alingsås,2024-04-10 06:28:00,RST
164-03 SJ,Vårgårda,2024-04-10 06:39:00,RST
164-03 SJ,Herrljunga central,2024-04-10 06:48:00,RST
164-03 SJ,Falköpings c,2024-04-10 07:04:00,RST
164-03 SJ,Skövde c,2024-04-10 07:20:00,RST
164-03 SJ,Töreboda,2024-04-10 07:43:00,RST
164-03 SJ,Laxå,2024-04-10 08:03:00,RST
164-03 SJ,Hallsbergs pbg,2024-04-10 08:25:00,RST
165-02 SJ,Hallsbergs pbg,2024-04-10 10:53:00,RST
165-02 SJ,Laxå,2024-04-10 11:07:00,RST
165-02 SJ,Töreboda,2024-04-10 11:26:00,RST
165-02 SJ,Skövde c,2024-04-10 11:42:00,RST
165-02 SJ,Falköpings c,2024-04-10 11:58:00,RST
165-02 SJ,Herrljunga central,2024-04-10 12:16:00,RST
165-02 SJ,Vårgårda,2024-04-10 12:24:00,RST
165-02 SJ,Alingsås,2024-04-10 12:35:00,RST
166-02 SJ,Alingsås,2024-04-10 07:28:00,RST
166-02 SJ,Vårgårda,2024-04-10 07:39:00,RST
166-02 SJ,Herrljunga central,2024-04-10 07:48:00,RST
166-02 SJ,Floby,2024-04-10 07:58:00,RST
166-02 SJ,Falköpings c,2024-04-10 08:07:00,RST
