train_id,Station_Full_Name,Ankomst,Avgång,Type,Operator,Line,Direction
FREIGHT_202404097561,Herrljunga central,25:46:00,25:46:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097561,Herrljunga västra,25:48:00,25:48:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097561,Vårgårda,25:52:00,25:52:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097561,Algutsgården,25:57:00,25:57:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097561,Alingsås,26:02:00,26:02:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097561,Bryngenäs,26:05:00,26:05:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097561,Västra Bodarna,26:06:00,26:06:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097561,Norsesund,26:08:00,26:08:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097561,Norsesund västra,26:08:00,26:08:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097561,Floda,26:13:00,26:13:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097561,Stenkullen,26:15:00,26:15:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097561,Lerum,26:17:00,26:17:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097561,Aspedalen,26:17:00,26:17:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097561,Aspen,26:18:00,26:18:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097561,Jonsered östra,26:20:00,26:20:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097561,Jonsered Västra,26:20:00,26:20:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097561,Partille,26:23:00,26:23:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097561,Sävedalen,26:24:00,26:24:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097561,Göteborg Sävenäs,26:25:00,26:25:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097561,Olskroken,26:27:00,26:27:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097583,Olskroken,24:31:00,24:31:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097583,Göteborg Kville,24:38:00,24:38:00,Freight,Green Cargo AB,-,Ankomst
FREIGHT_202404097583,Göteborg Kville,25:03:00,25:03:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097583,Göteborg Sävenäs,25:10:00,25:10:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097591,Hallsbergs pbg,09:00:00,09:00:00,Freight,Green Cargo AB,-,Ankomst
FREIGHT_202404097591,Hallsbergs pbg,09:17:00,09:17:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097591,Hallsbergs rangerbangård,09:22:00,09:22:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097600,Moholm,24:02:00,24:02:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097600,Töreboda,24:09:00,24:09:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097600,Slätte,24:14:00,24:14:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097600,Älgarås,24:18:00,24:18:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097600,Gårdsjö,24:24:00,24:24:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097600,Finnerödja,24:29:00,24:29:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097600,Laxå,24:39:00,24:39:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097600,Linddalen,24:44:00,24:44:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097600,Vretstorp,24:47:00,24:47:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097600,Östansjö,24:52:00,24:52:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097600,Tälle,24:54:00,24:54:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097600,Hallsbergs rangerbangård,24:57:00,24:57:00,Freight,Green Cargo AB,-,Ankomst
FREIGHT_202404097609,Norsesund,24:01:00,24:01:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097609,Norsesund västra,24:01:00,24:01:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097609,Floda,24:07:00,24:07:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097609,Stenkullen,24:09:00,24:09:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097609,Lerum,24:12:00,24:12:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097609,Aspedalen,24:12:00,24:12:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097609,Aspen,24:13:00,24:13:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097609,Jonsered östra,24:16:00,24:16:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097609,Jonsered Västra,24:16:00,24:16:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097609,Partille,24:20:00,24:20:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097609,Sävedalen,24:21:00,24:21:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097609,Göteborg Sävenäs,27:34:00,27:34:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Östansjö,24:00:00,24:00:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Vretstorp,24:05:00,24:05:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Linddalen,24:08:00,24:08:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Laxå,24:14:00,24:14:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Finnerödja,24:24:00,24:24:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Gårdsjö,24:32:00,24:32:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Älgarås,24:39:00,24:39:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Slätte,24:43:00,24:43:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Töreboda,24:49:00,24:49:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Moholm,24:58:00,24:58:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Väring,25:09:00,25:09:00,Freight,Green Cargo AB,-,Ankomst
FREIGHT_202404097683,Väring,25:14:00,25:14:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Skövde c,25:27:00,25:27:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Regumatorp,25:35:00,25:35:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Stenstorp,25:41:00,25:41:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Falköpings norra,25:51:00,25:51:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Falköpings c,25:54:00,25:54:00,Freight,Green Cargo AB,-,Ankomst
FREIGHT_202404097683,Falköpings c,26:07:00,26:07:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Floby,26:19:00,26:19:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Källeryd,26:26:00,26:26:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Herrljunga central,26:35:00,26:35:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Herrljunga västra,26:37:00,26:37:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Vårgårda,26:45:00,26:45:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Algutsgården,26:53:00,26:53:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Alingsås,27:01:00,27:01:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Bryngenäs,27:05:00,27:05:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Västra Bodarna,27:06:00,27:06:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Norsesund,27:09:00,27:09:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Norsesund västra,27:09:00,27:09:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Floda,27:15:00,27:15:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Stenkullen,27:18:00,27:18:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Lerum,27:21:00,27:21:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Aspedalen,27:22:00,27:22:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Aspen,27:23:00,27:23:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Jonsered östra,27:25:00,27:25:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Jonsered Västra,27:26:00,27:26:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Partille,27:29:00,27:29:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Sävedalen,27:31:00,27:31:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Göteborg Sävenäs,27:34:00,27:34:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Olskroken,27:35:00,27:35:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Göteborg Kville,27:42:00,27:42:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Göteborg Lindholmen,27:46:00,27:46:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Pölsebo,27:49:00,27:49:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097683,Göteborg Skandiahamnen,27:56:00,27:56:00,Freight,Green Cargo AB,-,Ankomst
FREIGHT_202404097689,Järna,24:37:00,24:37:00,Freight,Green Cargo AB,-,Ankomst
FREIGHT_202404097689,Järna,24:37:00,24:37:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097689,Mölnbo,24:44:00,24:44:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097689,Gnesta,24:48:00,24:48:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097689,Kolke,24:52:00,24:52:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097689,Björnlunda,24:54:00,24:54:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097689,Stjärnhov,25:00:00,25:00:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097689,Nyckelsjön,25:05:00,25:05:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097689,Sparreholm,25:07:00,25:07:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097689,Skebokvarn,25:12:00,25:12:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097689,Flen,25:18:00,25:18:00,Freight,Green Cargo AB,-,Ankomst
FREIGHT_202404097689,Flen,25:31:00,25:31:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097689,Sköldinge,25:38:00,25:38:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097689,Stolpstugan,25:42:00,25:42:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097689,Katrineholms c,25:47:00,25:47:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097689,Baggetorp,25:52:00,25:52:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097689,Vingåker,26:00:00,26:00:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097689,Högsjö,26:05:00,26:05:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097689,Kilsmo,26:12:00,26:12:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097689,Pålsboda,26:19:00,26:19:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097689,Hallsbergs pbg,26:29:00,26:29:00,Freight,Green Cargo AB,-,Ankomst
FREIGHT_202404097689,Hallsbergs pbg,26:32:00,26:32:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097689,Hallsbergs rangerbangård,26:37:00,26:37:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Skövde c,24:05:00,24:05:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Regumatorp,24:10:00,24:10:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Stenstorp,24:13:00,24:13:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Falköpings norra,24:19:00,24:19:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Falköpings c,24:20:00,24:20:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Floby,24:27:00,24:27:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Källeryd,24:31:00,24:31:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Herrljunga central,24:37:00,24:37:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Herrljunga västra,24:39:00,24:39:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Vårgårda,24:43:00,24:43:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Algutsgården,24:48:00,24:48:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Alingsås,24:54:00,24:54:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Bryngenäs,24:56:00,24:56:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Västra Bodarna,24:57:00,24:57:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Norsesund,24:59:00,24:59:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Norsesund västra,24:59:00,24:59:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Floda,25:04:00,25:04:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Stenkullen,25:05:00,25:05:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Aspedalen,25:08:00,25:08:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Lerum,25:08:00,25:08:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Aspen,25:09:00,25:09:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Jonsered östra,25:10:00,25:10:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Jonsered Västra,25:11:00,25:11:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Partille,25:13:00,25:13:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Sävedalen,25:14:00,25:14:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Göteborg Sävenäs,25:16:00,25:16:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097690,Olskroken,25:17:00,25:17:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097709,Katrineholms c,24:44:00,24:44:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097709,Stolpstugan,24:47:00,24:47:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097709,Sköldinge,24:49:00,24:49:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097709,Flen,24:52:00,24:52:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097709,Skebokvarn,24:56:00,24:56:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097709,Sparreholm,24:59:00,24:59:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097709,Nyckelsjön,25:00:00,25:00:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097709,Stjärnhov,25:03:00,25:03:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097709,Björnlunda,25:07:00,25:07:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097709,Kolke,25:09:00,25:09:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097709,Gnesta,25:11:00,25:11:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097709,Mölnbo,25:14:00,25:14:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097709,Järna,25:18:00,25:18:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097725,Olskroken,24:51:00,24:51:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097725,Göteborg Sävenäs,24:53:00,24:53:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097732,Olskroken,25:23:00,25:23:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097732,Göteborg Kville,25:31:00,25:31:00,Freight,Green Cargo AB,-,Ankomst
FREIGHT_202404097732,Göteborg Kville,26:01:00,26:01:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097732,Olskroken,26:06:00,26:06:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097732,Göteborg Sävenäs,26:08:00,26:08:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097742,Flen,24:00:00,24:00:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097742,Skebokvarn,24:04:00,24:04:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097742,Sparreholm,24:07:00,24:07:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097742,Nyckelsjön,24:08:00,24:08:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097742,Stjärnhov,24:12:00,24:12:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097742,Björnlunda,24:16:00,24:16:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097742,Kolke,24:17:00,24:17:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097742,Gnesta,24:20:00,24:20:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097742,Mölnbo,24:23:00,24:23:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097742,Järna,24:27:00,24:27:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097743,Katrineholms c,05:58:00,05:58:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097743,Stolpstugan,06:02:00,06:02:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097743,Sköldinge,06:06:00,06:06:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097743,Flen,06:12:00,06:12:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097743,Skebokvarn,06:16:00,06:16:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097743,Sparreholm,06:21:00,06:21:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097743,Nyckelsjön,06:22:00,06:22:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097743,Stjärnhov,06:30:00,06:30:00,Freight,Green Cargo AB,-,Ankomst
FREIGHT_202404097743,Stjärnhov,06:50:00,06:50:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097743,Björnlunda,06:59:00,06:59:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097743,Kolke,07:01:00,07:01:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097743,Gnesta,07:05:00,07:05:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097743,Mölnbo,07:09:00,07:09:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097743,Järna,07:18:00,07:18:00,Freight,Green Cargo AB,-,Ankomst
FREIGHT_202404097743,Järna,07:24:00,07:24:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Hallsbergs pbg,24:50:00,24:50:00,Freight,Green Cargo AB,-,Ankomst
FREIGHT_202404097744,Hallsbergs pbg,25:00:00,25:00:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Hallsbergs rangerbangård,25:05:00,25:05:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Tälle,25:07:00,25:07:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Östansjö,25:09:00,25:09:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Vretstorp,25:14:00,25:14:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Linddalen,25:17:00,25:17:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Laxå,25:23:00,25:23:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Finnerödja,25:31:00,25:31:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Gårdsjö,25:38:00,25:38:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Älgarås,25:43:00,25:43:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Slätte,25:47:00,25:47:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Töreboda,25:52:00,25:52:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Moholm,25:58:00,25:58:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Väring,26:06:00,26:06:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Skövde c,26:15:00,26:15:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Regumatorp,26:22:00,26:22:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Stenstorp,26:26:00,26:26:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Falköpings norra,26:34:00,26:34:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Falköpings c,26:37:00,26:37:00,Freight,Green Cargo AB,-,Ankomst
FREIGHT_202404097744,Falköpings c,26:40:00,26:40:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Floby,26:51:00,26:51:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Källeryd,26:57:00,26:57:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Herrljunga central,27:04:00,27:04:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Herrljunga västra,27:07:00,27:07:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Vårgårda,27:13:00,27:13:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Algutsgården,27:20:00,27:20:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Alingsås,27:26:00,27:26:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Bryngenäs,27:30:00,27:30:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Västra Bodarna,27:31:00,27:31:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Norsesund,27:33:00,27:33:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Norsesund västra,27:34:00,27:34:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Floda,27:39:00,27:39:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Stenkullen,27:41:00,27:41:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Lerum,27:43:00,27:43:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Aspedalen,27:44:00,27:44:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Aspen,27:45:00,27:45:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Jonsered östra,27:47:00,27:47:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Jonsered Västra,27:47:00,27:47:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Partille,27:50:00,27:50:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097744,Sävedalen,27:52:00,27:52:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097777,Hallsbergs rangerbangård,24:10:00,24:10:00,Freight,Green Cargo AB,-,Ankomst
FREIGHT_202404097812,Hallsbergs rangerbangård,25:12:00,25:12:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097812,Hallsbergs pbg,25:16:00,25:16:00,Freight,Green Cargo AB,-,Ankomst
FREIGHT_202404097812,Hallsbergs pbg,25:19:00,25:19:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097819,Katrineholms c,24:01:00,24:01:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Väring,24:07:00,24:07:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Skövde c,24:18:00,24:18:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Regumatorp,24:25:00,24:25:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Stenstorp,24:29:00,24:29:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Falköpings norra,24:39:00,24:39:00,Freight,Green Cargo AB,-,Ankomst
FREIGHT_202404097820,Falköpings norra,24:44:00,24:44:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Falköpings c,24:48:00,24:48:00,Freight,Green Cargo AB,-,Ankomst
FREIGHT_202404097820,Falköpings c,24:51:00,24:51:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Floby,25:04:00,25:04:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Källeryd,25:09:00,25:09:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Herrljunga central,25:16:00,25:16:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Herrljunga västra,25:18:00,25:18:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Vårgårda,25:25:00,25:25:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Algutsgården,25:31:00,25:31:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Alingsås,25:38:00,25:38:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Bryngenäs,25:41:00,25:41:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Västra Bodarna,25:42:00,25:42:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Norsesund,25:44:00,25:44:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Norsesund västra,25:45:00,25:45:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Floda,25:50:00,25:50:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Stenkullen,25:52:00,25:52:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Lerum,25:54:00,25:54:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Aspedalen,25:55:00,25:55:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Aspen,25:56:00,25:56:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Jonsered östra,25:57:00,25:57:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Jonsered Västra,25:58:00,25:58:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Partille,26:01:00,26:01:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097820,Sävedalen,26:02:00,26:02:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097901,Flen,26:34:00,26:34:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404097901,Sköldinge,26:40:00,26:40:00,Freight,Green Cargo AB,-,Avgång
